1478584304 5.46448087431694
1478589736 5.46448087431694
1478595168 5.46448087431694
1478600600 5.46448087431694
1478606032 5.46448087431694
1478611464 5.46448087431694
1478616896 5.58659217877095
1478622328 5.58659217877095
1478627760 5.58659217877095
1478633192 5.58659217877095
1478638624 5.58659217877095
1478644056 5.58659217877095
1478649488 5.58659217877095
1478654920 5.58659217877095
1478660352 5.58659217877095
1478665784 5.58659217877095
1478671216 5.58659217877095
1478676648 5.58659217877095
1478682080 5.58659217877095
1478687512 5.58659217877095
1478692944 5.58659217877095
1478698376 5.58659217877095
1478703808 5.714285714285714
1478709240 5.714285714285714
1478714672 5.714285714285714
1478720104 5.714285714285714
1478725536 5.714285714285714
1478730968 5.714285714285714
1478736400 5.714285714285714
1478741832 5.714285714285714
1478747264 5.714285714285714
1478752696 5.714285714285714
1478758128 5.714285714285714
1478763560 5.714285714285714
1478768992 5.714285714285714
1478774424 5.714285714285714
1478779856 5.714285714285714
1478785288 5.714285714285714
1478790720 5.813953488372093
1478796152 5.813953488372093
1478801584 5.813953488372093
1478807016 5.813953488372093
1478812448 5.813953488372093
1478817880 5.813953488372093
1478823312 5.813953488372093
1478828744 5.813953488372093
1478834176 5.813953488372093
1478839608 5.813953488372093
1478845040 5.813953488372093
1478850472 5.813953488372093
1478855904 5.813953488372093
1478861336 5.813953488372093
1478866768 5.813953488372093
1478872200 5.813953488372093
1478877632 5.9523809523809526
1478883064 5.9523809523809526
1478888496 5.9523809523809526
1478893928 5.9523809523809526
1478899360 5.9523809523809526
1478904792 5.9523809523809526
1478910224 5.9523809523809526
1478915656 5.9523809523809526
1478921088 5.9523809523809526
1478926520 5.9523809523809526
1478931952 5.9523809523809526
1478937384 5.9523809523809526
1478942816 5.9523809523809526
1478948248 5.9523809523809526
1478953680 5.9523809523809526
1478959112 5.9523809523809526
1478964544 6.0606060606060606
1478969976 6.0606060606060606
1478975408 6.0606060606060606
1478980840 6.0606060606060606
1478986272 6.0606060606060606
1478991704 6.0606060606060606
1478997136 6.0606060606060606
1479002568 6.0606060606060606
1479008000 6.0606060606060606
1479013432 6.0606060606060606
1479018864 6.0606060606060606
1479024296 6.0606060606060606
1479029728 6.0606060606060606
1479035160 6.0606060606060606
1479040592 6.0606060606060606
1479046024 6.211180124223603
1479051456 6.211180124223603
1479056888 6.211180124223603
1479062320 6.211180124223603
1479067752 6.211180124223603
1479073184 6.211180124223603
1479078616 6.211180124223603
1479084048 6.211180124223603
1479089480 6.211180124223603
1479094912 6.211180124223603
1479100344 6.211180124223603
1479105776 6.211180124223603
1479111208 6.211180124223603
1479116640 6.211180124223603
1479122072 6.211180124223603
1479127504 6.211180124223603
1479132936 6.329113924050633
1479138368 6.329113924050633
1479143800 6.329113924050633
1479149232 6.329113924050633
1479154664 6.329113924050633
1479160096 6.329113924050633
1479165528 6.329113924050633
1479170960 6.329113924050633
1479176392 6.329113924050633
1479181824 6.329113924050633
1479187256 6.329113924050633
1479192688 6.329113924050633
1479198120 6.329113924050633
1479203552 6.329113924050633
1479208984 6.329113924050633
1479214416 6.329113924050633
1479219848 6.4935064935064934
1479225280 6.4935064935064934
1479230712 6.4935064935064934
1479236144 6.4935064935064934
1479241576 6.4935064935064934
1479247008 6.4935064935064934
1479252440 6.4935064935064934
1479257872 6.4935064935064934
1479263304 6.4935064935064934
1479268736 6.4935064935064934
1479274168 6.4935064935064934
1479279600 6.4935064935064934
1479285032 6.4935064935064934
1479290464 6.4935064935064934
1479295896 6.4935064935064934
1479301328 6.4935064935064934
1479306760 6.666666666666667
1479312192 6.666666666666667
1479317624 6.666666666666667
1479323056 6.666666666666667
1479328488 6.666666666666667
1479333920 6.666666666666667
1479339352 6.666666666666667
1479344784 6.666666666666667
1479350216 6.666666666666667
1479355648 6.666666666666667
1479361080 6.666666666666667
1479366512 6.666666666666667
1479371944 6.666666666666667
1479377376 6.666666666666667
1479382808 6.666666666666667
1479388240 6.666666666666667
1479393672 6.666666666666667
1479399104 6.666666666666667
1479404536 6.666666666666667
1479409968 6.666666666666667
1479415400 6.666666666666667
1479420832 6.666666666666667
1479426264 6.666666666666667
1479431696 6.666666666666667
1479437128 6.666666666666667
1479442560 6.666666666666667
1479447992 6.666666666666667
1479453424 6.666666666666667
1479458856 6.666666666666667
1479464288 6.666666666666667
1479469720 6.666666666666667
1479475152 6.666666666666667
1479480584 6.666666666666667
1479486016 6.666666666666667
1479491448 6.666666666666667
1479496880 6.666666666666667
1479502312 6.666666666666667
1479507744 6.666666666666667
1479513176 6.666666666666667
1479518608 6.666666666666667
1479524040 6.666666666666667
1479529472 6.666666666666667
1479534904 6.666666666666667
1479540336 6.666666666666667
1479545768 6.666666666666667
1479551200 6.666666666666667
1479556632 6.666666666666667
1479562064 6.666666666666667
1479567496 6.666666666666667
1479572928 6.666666666666667
1479578360 6.666666666666667
1479583792 6.666666666666667
1479589224 6.666666666666667
1479594656 6.666666666666667
1479600088 6.666666666666667
1479605520 6.666666666666667
1479610952 6.666666666666667
1479616384 6.666666666666667
1479621816 6.666666666666667
1479627248 6.666666666666667
1479632680 6.666666666666667
1479638112 6.666666666666667
1479643544 6.666666666666667
1479648976 6.666666666666667
1479654408 6.666666666666667
1479659840 6.666666666666667
1479665272 6.666666666666667
1479670704 6.666666666666667
1479676136 6.666666666666667
1479681568 6.666666666666667
1479687000 6.666666666666667
1479692432 6.666666666666667
1479697864 6.666666666666667
1479703296 6.666666666666667
1479708728 6.666666666666667
1479714160 6.666666666666667
1479719592 6.666666666666667
1479725024 6.666666666666667
1479730456 6.666666666666667
1479735888 6.666666666666667
1479741320 6.666666666666667
1479746752 6.666666666666667
1479752184 6.666666666666667
1479757616 6.666666666666667
1479763048 6.666666666666667
1479768480 6.666666666666667
1479773912 6.666666666666667
1479779344 6.666666666666667
1479784776 6.666666666666667
1479790208 6.666666666666667
1479795640 6.666666666666667
1479801072 6.666666666666667
1479806504 6.666666666666667
1479811936 6.666666666666667
1479817368 6.666666666666667
1479822800 6.666666666666667
1479828232 6.666666666666667
1479833664 6.666666666666667
1479839096 6.666666666666667
1479844528 6.666666666666667
1479849960 6.666666666666667
1479855392 6.666666666666667
1479860824 6.666666666666667
1479866256 6.666666666666667
1479871688 6.666666666666667
1479877120 6.666666666666667
1479882552 6.666666666666667
1479887984 6.666666666666667
1479893416 6.666666666666667
1479898848 6.666666666666667
1479904280 6.666666666666667
1479909712 6.666666666666667
1479915144 6.666666666666667
1479920576 6.666666666666667
1479926008 6.666666666666667
1479931440 6.666666666666667
1479936872 6.666666666666667
1479942304 6.666666666666667
1479947736 6.666666666666667
1479953168 6.666666666666667
1479958600 6.666666666666667
1479964032 6.666666666666667
1479969464 6.666666666666667
1479974896 6.666666666666667
1479980328 6.666666666666667
1479985760 6.666666666666667
1479991192 6.666666666666667
1479996624 6.666666666666667
1480002056 6.666666666666667
1480007488 6.666666666666667
1480012920 6.666666666666667
1480018352 6.666666666666667
1480023784 6.666666666666667
1480029216 6.666666666666667
1480034648 6.666666666666667
1480040080 6.666666666666667
1480045512 6.666666666666667
1480050944 6.666666666666667
1480056376 6.666666666666667
1480061808 6.666666666666667
1480067240 6.666666666666667
1480072672 6.666666666666667
1480078104 6.666666666666667
1480083536 6.666666666666667
1480088968 6.666666666666667
1480094400 6.666666666666667
1480099832 6.666666666666667
1480105264 6.666666666666667
1480110696 6.666666666666667
1480116128 6.666666666666667
1480121560 6.666666666666667
1480126992 6.666666666666667
1480132424 6.666666666666667
1480137856 6.666666666666667
1480143288 6.666666666666667
1480148720 6.666666666666667
1480154152 6.666666666666667
1480159584 6.666666666666667
1480165016 6.666666666666667
1480170448 6.666666666666667
1480175880 6.666666666666667
1480181312 6.666666666666667
1480186744 6.666666666666667
1480192176 6.666666666666667
1480197608 6.666666666666667
1480203040 6.666666666666667
1480208472 6.666666666666667
1480213904 6.666666666666667
1480219336 6.666666666666667
1480224768 6.666666666666667
1480230200 6.666666666666667
1480235632 6.666666666666667
1480241064 6.666666666666667
1480246496 6.666666666666667
1480251928 6.666666666666667
1480257360 6.666666666666667
1480262792 6.666666666666667
1480268224 6.666666666666667
1480273656 6.666666666666667
1480279088 6.666666666666667
1480284520 6.666666666666667
1480289952 6.666666666666667
1480295384 6.666666666666667
1480300816 6.666666666666667
1480306248 6.666666666666667
1480311680 6.666666666666667
1480317112 6.666666666666667
1480322544 6.666666666666667
1480327976 6.666666666666667
1480333408 6.666666666666667
1480338840 6.666666666666667
1480344272 6.666666666666667
1480349704 6.666666666666667
1480355136 6.666666666666667
1480360568 6.666666666666667
1480366000 6.666666666666667
1480371432 6.666666666666667
1480376864 6.666666666666667
1480382296 6.666666666666667
1480387728 6.666666666666667
1480393160 6.666666666666667
1480398592 6.666666666666667
1480404024 6.666666666666667
1480409456 6.666666666666667
1480414888 6.666666666666667
1480420320 6.666666666666667
1480425752 6.666666666666667
1480431184 6.666666666666667
1480436616 6.666666666666667
1480442048 6.666666666666667
1480447480 6.666666666666667
1480452912 6.666666666666667
1480458344 6.666666666666667
1480463776 6.666666666666667
1480469208 6.666666666666667
1480474640 6.666666666666667
1480480072 6.666666666666667
1480485504 6.666666666666667
1480490936 6.666666666666667
1480496368 6.666666666666667
1480501800 6.666666666666667
1480507232 6.666666666666667
1480512664 6.666666666666667
1480518096 6.666666666666667
1480523528 6.666666666666667
1480528960 6.666666666666667
1480534392 6.666666666666667
1480539824 6.666666666666667
1480545256 6.666666666666667
1480550688 6.666666666666667
1480556120 6.666666666666667
1480561552 6.666666666666667
1480566984 6.666666666666667
1480572416 6.666666666666667
1480577848 6.666666666666667
1480583280 6.666666666666667
1480588712 6.666666666666667
1480594144 6.666666666666667
1480599576 6.666666666666667
1480605008 6.802721088435374
1480610440 6.802721088435374
1480615872 6.802721088435374
1480621304 6.802721088435374
1480626736 6.802721088435374
1480632168 6.802721088435374
1480637600 6.802721088435374
1480643032 6.802721088435374
1480648464 6.802721088435374
1480653896 6.802721088435374
1480659328 6.802721088435374
1480664760 6.802721088435374
1480670192 6.802721088435374
1480675624 6.802721088435374
1480681056 6.802721088435374
1480686488 6.802721088435374
1480691920 6.993006993006993
1480697352 6.993006993006993
1480702784 6.993006993006993
1480708216 6.993006993006993
1480713648 6.993006993006993
1480719080 6.993006993006993
1480724512 6.993006993006993
1480729944 6.993006993006993
1480735376 6.993006993006993
1480740808 6.993006993006993
1480746240 6.993006993006993
1480751672 6.993006993006993
1480757104 6.993006993006993
1480762536 6.993006993006993
1480767968 6.993006993006993
1480773400 6.993006993006993
1480778832 7.142857142857143
1480784264 7.142857142857143
1480789696 7.142857142857143
1480795128 7.142857142857143
1480800560 7.142857142857143
1480805992 7.142857142857143
1480811424 7.142857142857143
1480816856 7.142857142857143
1480822288 7.142857142857143
1480827720 7.142857142857143
1480833152 7.142857142857143
1480838584 7.142857142857143
1480844016 7.142857142857143
1480849448 7.142857142857143
1480854880 7.142857142857143
1480860312 7.352941176470588
1480865744 7.352941176470588
1480871176 7.352941176470588
1480876608 7.352941176470588
1480882040 7.352941176470588
1480887472 7.352941176470588
1480892904 7.352941176470588
1480898336 7.352941176470588
1480903768 7.352941176470588
1480909200 7.352941176470588
1480914632 7.352941176470588
1480920064 7.352941176470588
1480925496 7.352941176470588
1480930928 7.352941176470588
1480936360 7.352941176470588
1480941792 7.352941176470588
1480947224 7.518796992481203
1480952656 7.518796992481203
1480958088 7.518796992481203
1480963520 7.518796992481203
1480968952 7.518796992481203
1480974384 7.518796992481203
1480979816 7.518796992481203
1480985248 7.518796992481203
1480990680 7.518796992481203
1480996112 7.518796992481203
1481001544 7.518796992481203
1481006976 7.518796992481203
1481012408 7.518796992481203
1481017840 7.518796992481203
1481023272 7.518796992481203
1481028704 7.518796992481203
1481034136 7.751937984496124
1481039568 7.751937984496124
1481045000 7.751937984496124
1481050432 7.751937984496124
1481055864 7.751937984496124
1481061296 7.751937984496124
1481066728 7.751937984496124
1481072160 7.751937984496124
1481077592 7.751937984496124
1481083024 7.751937984496124
1481088456 7.751937984496124
1481093888 7.751937984496124
1481099320 7.751937984496124
1481104752 7.751937984496124
1481110184 7.751937984496124
1481115616 7.751937984496124
1481121048 8
1481126480 8
1481131912 8
1481137344 8
1481142776 8
1481148208 8
1481153640 8
1481159072 8
1481164504 8
1481169936 8
1481175368 8
1481180800 8
1481186232 8
1481191664 8
1481197096 8
1481202528 8
1481207960 8.19672131147541
1481213392 8.19672131147541
1481218824 8.19672131147541
1481224256 8.19672131147541
1481229688 8.19672131147541
1481235120 8.19672131147541
1481240552 8.19672131147541
1481245984 8.19672131147541
1481251416 8.19672131147541
1481256848 8.19672131147541
1481262280 8.19672131147541
1481267712 8.19672131147541
1481273144 8.19672131147541
1481278576 8.19672131147541
1481284008 8.19672131147541
1481289440 8.19672131147541
1481294872 8.474576271186441
1481300304 8.474576271186441
1481305736 8.474576271186441
1481311168 8.474576271186441
1481316600 8.474576271186441
1481322032 8.474576271186441
1481327464 8.474576271186441
1481332896 8.474576271186441
1481338328 8.474576271186441
1481343760 8.474576271186441
1481349192 8.474576271186441
1481354624 8.474576271186441
1481360056 8.474576271186441
1481365488 8.474576271186441
1481370920 8.474576271186441
1481376352 8.474576271186441
1481381784 8.695652173913043
1481387216 8.695652173913043
1481392648 8.695652173913043
1481398080 8.695652173913043
1481403512 8.695652173913043
1481408944 8.695652173913043
1481414376 8.695652173913043
1481419808 8.695652173913043
1481425240 8.695652173913043
1481430672 8.695652173913043
1481436104 8.695652173913043
1481441536 8.695652173913043
1481446968 8.695652173913043
1481452400 8.695652173913043
1481457832 8.695652173913043
1481463264 8.695652173913043
1481468696 9.00900900900901
1481474128 9.00900900900901
1481479560 9.00900900900901
1481484992 9.00900900900901
1481490424 9.00900900900901
1481495856 9.00900900900901
1481501288 9.00900900900901
1481506720 9.00900900900901
1481512152 9.00900900900901
1481517584 9.00900900900901
1481523016 9.00900900900901
1481528448 9.00900900900901
1481533880 9.00900900900901
1481539312 9.00900900900901
1481544744 9.00900900900901
1481550176 9.00900900900901
1481555608 9.25925925925926
1481561040 9.25925925925926
1481566472 9.25925925925926
1481571904 9.25925925925926
1481577336 9.25925925925926
1481582768 9.25925925925926
1481588200 9.25925925925926
1481593632 9.25925925925926
1481599064 9.25925925925926
1481604496 9.25925925925926
1481609928 9.25925925925926
1481615360 9.25925925925926
1481620792 9.25925925925926
1481626224 9.25925925925926
1481631656 9.25925925925926
1481637088 9.25925925925926
1481642520 9.615384615384615
1481647952 9.615384615384615
1481653384 9.615384615384615
1481658816 9.615384615384615
1481664248 9.615384615384615
1481669680 9.615384615384615
1481675112 9.615384615384615
1481680544 9.615384615384615
1481685976 9.615384615384615
1481691408 9.615384615384615
1481696840 9.615384615384615
1481702272 9.615384615384615
1481707704 9.615384615384615
1481713136 9.615384615384615
1481718568 9.615384615384615
1481724000 10
1481729432 10
1481734864 10
1481740296 10
1481745728 10
1481751160 10
1481756592 10
1481762024 10
1481767456 10
1481772888 10
1481778320 10
1481783752 10
1481789184 10
1481794616 10
1481800048 10
1481805480 10
1481810912 10
1481816344 10
1481821776 10
1481827208 10
1481832640 10
1481838072 10
1481843504 10
1481848936 10
1481854368 10
1481859800 10
1481865232 10
1481870664 10
1481876096 10
1481881528 10
1481886960 10
1481892392 10
1481897824 10
1481903256 10
1481908688 10
1481914120 10
1481919552 10
1481924984 10
1481930416 10
1481935848 10
1481941280 10
1481946712 10
1481952144 10
1481957576 10
1481963008 10
1481968440 10
1481973872 10
1481979304 10
1481984736 10
1481990168 10
1481995600 10
1482001032 10
1482006464 10
1482011896 10
1482017328 10
1482022760 10
1482028192 10
1482033624 10
1482039056 10
1482044488 10
1482049920 10
1482055352 10
1482060784 10
1482066216 10
1482071648 10
1482077080 10
1482082512 10
1482087944 10
1482093376 10
1482098808 10
1482104240 10
1482109672 10
1482115104 10
1482120536 10
1482125968 10
1482131400 10
1482136832 10
1482142264 10
1482147696 10
1482153128 10
1482158560 10
1482163992 10
1482169424 10
1482174856 10
1482180288 10
1482185720 10
1482191152 10
1482196584 10
1482202016 10
1482207448 10
1482212880 10
1482218312 10
1482223744 10
1482229176 10
1482234608 10
1482240040 10
1482245472 10
1482250904 10
1482256336 10
1482261768 10
1482267200 10
1482272632 10
1482278064 10
1482283496 10
1482288928 10
1482294360 10
1482299792 10
1482305224 10
1482310656 10
1482316088 10
1482321520 10
1482326952 10
1482332384 10
1482337816 10
1482343248 10
1482348680 10
1482354112 10
1482359544 10
1482364976 10
1482370408 10
1482375840 10
1482381272 10
1482386704 10
1482392136 10
1482397568 10
1482403000 10
1482408432 10
1482413864 10
